/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/v-csnajx9oM/s00021_0_000_3_107,94
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/v-csnajx9oM/s00018_0_000_10_999,331
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/v-csnajx9oM/s00015_0_000_7_688,231
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/v-csnajx9oM/s00001_0_000_4_640,141
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/v-csnajx9oM/s00008_0_000_6_700,202
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/v-csnajx9oM/s00016_1_002_10_820,295
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/v-csnajx9oM/s00012_0_000_4_333,131
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/v-csnajx9oM/s00013_0_000_6_720,202
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00022_0_000_5_839,146
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00027_0_000_6_279,157
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00005_5_204_15_912,268
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00019_0_000_5_239,131
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00008_0_000_5_320,134
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00015_0_301_7_122,172
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00032_0_000_5_137,129
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00024_0_000_6_707,168
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00003_0_000_4_528,114
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00013_0_000_5_520,139
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00041_0_000_5_140,129
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00035_0_201_5_825,141
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/FJypcVM9uJU/s00039_0_000_5_100,128
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yMK2zxDDs2A/s00004_0_100_7_931,197
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yMK2zxDDs2A/s00002_3_108_11_731,217
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00069_29_441_34_848,152
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00079_0_000_7_334,207
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00008_0_301_5_825,156
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00031_4_127_9_160,142
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00005_0_000_6_600,185
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00061_0_000_6_847,192
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00058_0_000_2_925,83
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00041_0_000_7_128,200
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00027_0_101_5_565,154
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00044_0_304_5_774,154
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00067_4_622_11_655,198
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00046_0_000_6_338,179
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00052_9_409_15_916,183
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00057_0_000_6_314,177
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00056_0_095_3_244,89
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00052_0_000_3_604,101
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00023_0_000_6_860,194
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00064_0_101_6_063,168
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00029_0_100_6_210,172
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00019_0_000_5_933,168
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00014_0_000_5_633,159
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00040_0_086_3_370,93
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00017_0_000_7_649,215
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00003_0_000_5_673,159
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00036_0_000_4_755,135
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00022_0_000_5_143,145
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00033_0_000_4_600,129
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00053_2_513_8_142,158
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00016_0_101_4_459,123
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00010_2_710_8_732,170
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00050_0_000_3_241,92
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/_6cFd57jppY/s00055_0_000_4_356,122
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/zDfBJ5JHtSo/s00003_14_800_22_000,181
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/zDfBJ5JHtSo/s00002_0_000_33_460,837
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/zDfBJ5JHtSo/s00001_7_208_14_416,181
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/zDfBJ5JHtSo/s00005_0_800_35_213,861
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00050_0_000_3_077,77
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00001_0_000_7_720,194
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00017_0_000_5_759,144
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00049_0_000_2_265,57
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00022_0_000_3_587,90
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00027_0_000_3_741,94
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00031_0_000_2_786,70
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00026_0_000_2_512,63
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00040_0_000_2_682,68
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00024_0_000_3_704,93
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00025_0_000_2_920,74
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00051_0_000_4_800,121
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00016_0_000_3_025,76
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00039_0_000_2_682,68
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00007_0_000_3_088,78
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00020_0_000_2_547,64
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00030_0_000_2_706,68
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00028_0_000_2_026,51
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00010_0_100_4_880,121
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00018_0_000_2_592,65
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00035_0_000_3_900,98
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00004_0_000_4_681,118
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00044_0_000_3_184,80
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00054_0_000_4_717,118
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00045_0_000_4_880,123
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00012_0_000_2_690,68
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00013_0_000_2_503,63
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00008_0_000_2_434,61
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00011_0_000_3_741,94
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00037_0_000_3_900,98
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00019_0_000_2_471,62
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00015_0_000_2_880,73
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00036_0_000_2_405,61
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00021_0_000_3_900,98
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00038_0_000_2_394,60
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00009_0_000_3_294,83
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00055_0_000_4_619,116
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00034_0_000_3_486,88
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00032_0_000_3_469,87
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00002_0_000_3_088,78
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00041_0_000_2_597,65
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00003_0_000_2_838,71
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00014_0_000_2_149,54
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00023_0_100_4_114,101
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00006_0_299_2_394,53
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00033_0_000_3_472,87
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/WyXiucZgspw/s00029_0_000_3_974,100
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00012_0_000_7_300,220
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00011_0_000_6_100,183
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00009_1_009_8_172,215
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00008_0_000_6_142,186
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00025_0_101_6_269,185
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00013_1_007_9_465,254
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00003_0_100_8_707,259
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00001_1_308_9_961,260
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00004_0_100_9_330,277
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00006_0_201_4_929,142
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00002_0_200_5_406,158
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00014_0_000_4_207,127
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/k1K4bXFfgHY/s00020_0_000_8_252,249
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00006_0_300_6_910,159
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00011_0_000_6_904,166
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00015_0_000_10_322,248
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00002_4_721_8_538,92
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00010_0_000_11_115,267
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00013_0_000_13_541,326
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00001_0_000_4_526,109
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00012_0_000_5_900,143
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00008_0_000_4_604,111
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00003_0_000_5_314,128
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00014_13_025_17_834,117
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00009_6_911_12_419,134
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/tWvXoexGxcI/s00004_1_803_6_010,102
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yH600FX4M4U/s00011_0_000_6_305,190
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yH600FX4M4U/s00012_0_000_6_305,190
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yH600FX4M4U/s00008_0_000_6_759,204
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yH600FX4M4U/s00003_0_000_12_725,382
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yH600FX4M4U/s00016_23_341_31_555,247
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yH600FX4M4U/s00014_17_858_24_580,202
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yH600FX4M4U/s00006_2_722_9_878,216
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yH600FX4M4U/s00023_1_807_15_764,419
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/yH600FX4M4U/s00021_0_000_7_005,211
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/qFYIsV0Qut8/s00020_0_000_4_306,131
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/qFYIsV0Qut8/s00027_2_512_15_174,380
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/qFYIsV0Qut8/s00011_0_000_6_547,197
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/qFYIsV0Qut8/s00023_0_000_2_407,74
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/Cbr6kG1j_f0/s00004_0_000_4_412,111
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/Cbr6kG1j_f0/s00009_0_000_6_029,151
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/Cbr6kG1j_f0/s00019_0_000_6_978,175
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/Cbr6kG1j_f0/s00024_0_000_5_200,131
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/Cbr6kG1j_f0/s00013_0_000_4_715,118
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/Cbr6kG1j_f0/s00016_0_300_7_600,184
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/ibXlHptFCXA/s00018_5_929_11_456,167
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/ibXlHptFCXA/s00017_0_000_13_386,402
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/ibXlHptFCXA/s00004_0_603_10_557,299
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/ibXlHptFCXA/s00001_8_826_23_268,435
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/ibXlHptFCXA/s00011_0_000_16_020,482
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/ibXlHptFCXA/s00016_0_402_10_956,317
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/ibXlHptFCXA/s00010_0_905_9_354,254
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/ibXlHptFCXA/s00009_3_006_28_360,761
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/ibXlHptFCXA/s00019_0_601_8_920,250
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/ibXlHptFCXA/s00003_2_203_13_219,331
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00037_0_000_4_047,122
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00016_7_507_10_609,94
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00030_0_000_3_764,113
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00008_5_305_9_509,127
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00016_2_402_7_407,151
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00005_0_000_4_442,134
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00027_6_347_10_477,124
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00012_0_400_2_903,76
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00027_0_000_3_526,107
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00036_0_000_5_688,171
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00010_0_000_2_691,81
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00025_0_069_2_744,81
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00019_0_000_3_324,101
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00032_0_000_3_843,117
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00022_0_000_3_156,96
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00033_3_739_6_771,91
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00028_0_000_4_760,143
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00004_0_000_3_284,100
/checkpoint/zshou/ssl/DPC/data/tapos/videos/04_26_20/frames256_instances/a9WlB-8lLq8/s00034_0_000_3_368,102
